order_id,customer_id,order_date,product_category,unit_price,quantity,discount_pct,region,status,revenue
101092,1287,2024-11-04,Electronics,87.83,4,10.0,West,completed,316.19
101093,1096,2024-05-23,Books,110.96,1,10.0,East,completed,99.86
101094,1363,30-Apr-2024,APPAREL,43.58,5,10.0,East,cancelled,196.11
101095,1300,01/30/2024,Home & Kitchen,45.24,3,0.0,West,completed,135.72
101096,1069,11/01/2024,Sports,109.5,2,15.0,North,completed,186.15
101097,1125,2024-10-03,Home & Kitchen,71.19,1,0.0,East,refunded,71.19
101098,1073,16-Jan-2024,Books,102.98,1,15.0,West,refunded,87.53
101099,1109,07-Jun-2024,Home & Kitchen,61.91,5,0.0,North,completed,309.55
101100,1146,2024-06-24,Sports,64.08,3,10.0,North,refunded,173.02
101101,1052,20-Jun-2024,Sports,70.34,5,20.0,South,completed,281.36
101102,1005,12/02/2024,Home & Kitchen,138.06,5,0.0,South,completed,690.3
101103,1175,25-Feb-2024,Apparel,99.39,1,0.0,West,cancelled,99.39
101104,1280,2024-04-22,Electronics,49.48,2,15.0,South,refunded,84.12
101105,1121,07-Mar-2024,Sports,75.7,5,20.0,East,refunded,302.8
101106,1344,2024-03-30,Toys,59.9,3,0.0,West,refunded,179.7
101107,1147,11/27/2024,Books,54.73,3,5.0,West,completed,155.98
101108,1360,2024-12-10,Home & Kitchen,86.73,3,0.0,East,cancelled,260.19
101109,1094,2024-01-17,Home & Kitchen,78.89,4,5.0,West,completed,299.78
101110,1215,2024-08-19,Sports,43.83,5,0.0,East,refunded,219.15
101111,1305,26-Mar-2024,Toys,70.42,5,0.0,North,cancelled,352.1
101112,1023,2024-03-11,Books,53.93,4,20.0,East,completed,172.58
101113,1372,16-Apr-2024,Electronics,84.27,3,10.0,South,refunded,227.53
101114,1145,03/12/2024,Home & Kitchen,52.8,2,5.0,South,completed,100.32
101115,1199,2024-06-28,Home & Kitchen,64.26,1,0.0,East,refunded,64.26
101116,1251,12/30/2024,Home & Kitchen,55.44,4,0.0,South,completed,221.76
101117,1257,08/02/2024,Apparel,28.42,1,5.0,North,completed,27.0
101118,1009,2024-09-21,Books,134.96,4,10.0,West,refunded,8762.278927817677
101119,1346,06/29/2024,Electronics,70.07,3,0.0,East,cancelled,210.21
101120,1249,06-Jan-2024,Toys,137.08,4,15.0,East,completed,466.07
101121,1399,31-Jan-2024,Sports,71.52,5,0.0,West,cancelled,357.6
101122,1188,04/08/2024,Sports,93.7,3,0.0,East,cancelled,281.1
101123,1245,30-Mar-2024,Toys,51.05,3,5.0,East,completed,145.49
101124,1176,03-Nov-2024,Electronics,51.66,3,0.0,West,cancelled,154.98
101125,1355,2024-11-04,Toys,68.29,2,0.0,South,completed,136.58
101126,1332,11/08/2024,Home & Kitchen,136.52,1,0.0,West,refunded,136.52
101127,1363,21-Aug-2024,SPORTS,44.57,1,0.0,East,refunded,44.57
101128,1201,2024-07-22,Toys,24.89,4,5.0,North,completed,94.58
101129,1316,08/25/2024,Sports,108.37,5,20.0,North,cancelled,433.48
101130,1143,28-May-2024,Home & Kitchen,96.27,1,0.0,West,cancelled,96.27
101131,1184,2024-09-02,Apparel,56.92,2,0.0,West,refunded,113.84
101132,1304,17-Oct-2024,Apparel,160.2,4,0.0,West,completed,640.8
101133,1032,06-Oct-2024,Electronics,163.37,4,0.0,North,cancelled,653.48
101134,1284,08/12/2024,Toys,27.39,4,0.0,West,completed,109.56
101135,1006,01/22/2024,Electronics,50.48,4,0.0,West,refunded,201.92
101136,1232,09/22/2024,Apparel,68.06,1,20.0,West,completed,54.45
101137,1190,05/14/2024,Sports,83.24,2,0.0,South,completed,166.48
101138,1187,09/29/2024,Electronics,77.68,3,10.0,East,cancelled,209.74
101139,1197,07/16/2024,Books,69.95,1,10.0,South,completed,62.96
101140,1196,11/18/2024,Apparel,41.31,2,0.0,North,completed,82.62
101141,1162,03-May-2024,Electronics,87.91,2,0.0,East,cancelled,175.82
101142,1180,06-Dec-2024,Sports,90.15,5,0.0,North,completed,450.75
101143,1227,11/05/2024,Sports,104.96,2,5.0,North,completed,199.42
101144,1305,05/01/2024,SPORTS,38.48,5,0.0,North,completed,192.4
101145,1220,2024-06-25,Toys,63.12,4,10.0,South,completed,227.23
101146,1257,2024-07-13,APPAREL,55.62,4,0.0,North,completed,222.48
101147,1334,10/08/2024,Toys,38.13,5,0.0,West,refunded,190.65
101148,1395,2024-09-09,Apparel,62.66,5,10.0,West,completed,281.97
101149,1043,07-Nov-2024,Sports,42.33,2,20.0,West,completed,67.73
101150,1285,2024-05-15,Electronics,35.02,3,20.0,South,completed,84.05
101151,1090,2024-07-03,Sports,96.83,3,20.0,North,cancelled,232.39
101152,1078,2024-06-06,Home & Kitchen,56.77,5,0.0,East,completed,283.85
101153,1317,2024-11-28,Toys,49.32,1,0.0,East,completed,49.32
101154,1027,04/21/2024,Toys,116.37,3,0.0,North,refunded,349.11
101155,1339,02-Aug-2024,Books,91.36,2,0.0,West,completed,182.72
101156,1308,13-Feb-2024,Books,23.49,2,0.0,South,cancelled,46.98
101157,1397,2024-11-07,Electronics,83.49,4,0.0,West,completed,333.96
101158,1267,2024-05-20,Electronics,83.31,2,0.0,North,cancelled,
101159,1349,05/04/2024,Books,61.45,4,0.0,South,refunded,245.8
101160,1047,2024-08-01,Apparel,60.38,5,10.0,South,completed,271.71
101161,1355,01-Jul-2024,Electronics,30.15,4,5.0,North,refunded,114.57
101162,1064,2024-11-06,Home & Kitchen,159.37,1,0.0,East,refunded,159.37
101163,1125,07/13/2024,Books,62.55,1,5.0,West,completed,59.42
101164,1051,07/08/2024,Apparel,81.46,3,15.0,East,completed,207.72
101165,1160,02/08/2024,Electronics,64.16,3,0.0,South,completed,192.48
101166,1299,01/09/2024,Toys,49.71,4,0.0,East,refunded,198.84
101167,1107,25-May-2024,Home & Kitchen,100.17,3,0.0,South,completed,300.51
101168,1328,12/31/2024,Apparel,74.65,1,0.0,South,completed,74.65
101169,1242,12/01/2024,Electronics,62.79,5,0.0,West,refunded,313.95
101170,1251,18-Aug-2024,Sports,81.06,5,20.0,East,completed,324.24
101171,1375,18-Aug-2024,Apparel,66.9,4,20.0,South,cancelled,214.08
101172,1172,23-May-2024,Books,141.29,4,0.0,South,completed,565.16
101173,1137,2024-03-05,Apparel,98.65,5,20.0,West,refunded,394.6
101174,1397,04-Jan-2024,Home & Kitchen,87.0,3,15.0,East,completed,221.85
101175,1222,04-May-2024,Electronics,32.02,1,0.0,North,completed,32.02
101176,1245,25-Apr-2024,Home & Kitchen,88.36,4,5.0,West,cancelled,335.77
101177,1118,11-Mar-2024,Apparel,87.38,3,10.0,East,refunded,235.93
101178,1086,04/04/2024,Electronics,42.7,4,0.0,South,completed,170.8
101179,1067,10-Jan-2024,Apparel,31.64,4,5.0,West,completed,120.23
101180,1089,08/10/2024,Books,96.85,3,5.0,West,cancelled,276.02
101181,1078,05-Dec-2024,Toys,102.25,2,10.0,West,completed,184.05
101182,1298,09/09/2024,Sports,51.79,3,0.0,South,completed,155.37
101183,1023,13-Jun-2024,Books,50.69,4,10.0,West,completed,182.48
101184,1251,02-Jun-2024,TOYS,74.07,4,0.0,West,refunded,296.28
101185,1379,22-Apr-2024,Sports,56.69,3,20.0,West,completed,136.06
101186,1306,2024-02-22,Books,31.28,3,0.0,East,refunded,93.84
101187,1161,07-Aug-2024,Electronics,42.46,5,0.0,South,completed,212.3
101188,1023,2024-07-26,Toys,80.12,2,0.0,North,refunded,160.24
101189,1333,03-Jan-2024,Home & Kitchen,43.63,1,0.0,West,refunded,43.63
101190,1001,2024-06-01,Toys,104.55,4,10.0,East,cancelled,376.38
101191,1272,2024-04-11,Books,86.75,5,20.0,West,completed,347.0
101192,1268,03/03/2024,Apparel,81.57,4,5.0,East,completed,309.97
101193,1076,09/14/2024,Electronics,73.37,3,0.0,East,refunded,220.11
101194,1295,11-Jul-2024,Apparel,48.65,2,0.0,North,completed,97.3
101195,1070,08/19/2024,Apparel,92.06,3,0.0,South,cancelled,276.18
101196,1090,2024-09-18,Books,47.99,1,5.0,East,completed,45.59
101197,1324,12/25/2024,Books,107.16,3,15.0,North,completed,273.26
101198,1391,10/20/2024,Sports,131.32,2,0.0,North,completed,262.64
101199,1105,08/15/2024,Books,74.45,2,15.0,East,completed,126.56
101200,1368,11/17/2024,Apparel,123.54,3,0.0,North,completed,370.62
101201,1365,23-Jun-2024,Apparel,42.75,5,10.0,East,refunded,192.38
101202,1307,26-Dec-2024,Books,87.18,2,15.0,South,refunded,148.21
101203,1056,2024-10-05,Toys,69.15,5,15.0,South,completed,293.89
101204,1119,2024-08-26,Sports,97.59,3,10.0,North,completed,263.49
101205,1271,2024-11-26,Apparel,24.21,5,10.0,South,completed,108.94
101206,1399,2024-07-07,Toys,95.01,2,0.0,East,refunded,190.02
101207,1325,20-Sep-2024,Toys,50.85,5,0.0,East,completed,254.25
101208,1168,04/14/2024,Apparel,70.71,4,0.0,South,completed,282.84
101209,1094,12/18/2024,Electronics,158.12,4,10.0,North,cancelled,569.23
101210,1384,08/16/2024,Electronics,88.49,3,10.0,West,completed,238.92
101211,1110,13-Oct-2024,Electronics,83.33,3,15.0,West,cancelled,212.49
101212,1136,17-Jun-2024,Apparel,80.31,3,0.0,West,cancelled,240.93
101213,1385,11/13/2024,SPORTS,112.15,5,20.0,South,cancelled,448.6
101214,1224,01/28/2024,Toys,99.08,4,5.0,East,cancelled,376.5
101215,1105,02/11/2024,Home & Kitchen,80.71,1,0.0,North,refunded,80.71
101216,1002,04-Jul-2024,Toys,76.27,4,15.0,West,completed,259.32
101217,1171,25-Sep-2024,Sports,74.0,5,0.0,North,completed,370.0
101218,1394,2024-10-23,Electronics,67.43,4,0.0,South,completed,269.72
101219,1173,10-Jun-2024,Apparel,38.16,3,15.0,West,cancelled,97.31
101220,1279,08/25/2024,Home & Kitchen,87.64,2,15.0,East,refunded,148.99
101221,1101,21-Jul-2024,Books,53.25,4,0.0,West,cancelled,
101222,1310,17-Dec-2024,Books,63.73,4,0.0,South,refunded,254.92
101223,1310,27-Aug-2024,Toys,102.06,2,0.0,North,completed,204.12
101224,1243,2024-06-01,Sports,68.15,3,0.0,North,completed,204.45
101225,1308,2024-12-20,Apparel,65.75,2,15.0,North,cancelled,111.78
101226,1231,09-Feb-2024,Home & Kitchen,74.55,1,15.0,North,refunded,63.37
101227,1151,2024-12-26,Toys,60.02,1,5.0,South,cancelled,57.02
101228,1295,2024-02-26,Electronics,156.57,1,5.0,North,completed,148.74
101229,1334,2024-04-15,Home & Kitchen,146.8,3,0.0,North,completed,440.4
101230,1336,10/27/2024,Electronics,145.07,3,0.0,South,completed,435.21
101231,1085,2024-09-25,Apparel,80.43,3,0.0,East,completed,241.29
101232,1270,2024-12-21,Home & Kitchen,51.66,5,10.0,East,refunded,232.47
101233,1001,10/01/2024,Home & Kitchen,103.29,2,0.0,North,completed,206.58
101234,1228,08/21/2024,Apparel,60.23,2,0.0,West,completed,120.46
101235,1228,05/06/2024,Books,107.34,2,15.0,East,refunded,182.48
101236,1145,02-Jan-2024,Sports,50.53,2,10.0,South,refunded,90.95
101237,1397,15-Feb-2024,Toys,83.03,3,5.0,South,completed,236.64
101238,1353,2024-04-18,Books,114.09,2,0.0,West,completed,228.18
101239,1015,15-Jan-2024,Books,61.79,2,0.0,South,completed,123.58
101240,1083,2024-07-04,Apparel,61.68,4,5.0,North,completed,234.38
101241,1083,10/11/2024,Books,33.28,5,0.0,South,refunded,166.4
101242,1359,12/18/2024,Books,51.26,2,5.0,North,completed,97.39
101243,1207,28-Jun-2024,Books,79.73,1,0.0,North,cancelled,79.73
101244,1291,2024-11-16,Apparel,85.15,2,0.0,South,completed,170.3
101245,1323,26-Dec-2024,Home & Kitchen,90.72,3,0.0,North,cancelled,
101246,1307,11/10/2024,Sports,27.0,5,0.0,South,completed,135.0
101247,1035,19-Jun-2024,Books,60.37,1,0.0,North,refunded,60.37
101248,1056,29-Apr-2024,Books,35.28,1,0.0,East,refunded,35.28
101249,1158,12/23/2024,Sports,77.94,3,5.0,North,completed,222.13
101250,1135,2024-03-29,Electronics,30.17,5,5.0,North,completed,143.31
101251,1298,30-May-2024,Apparel,40.39,3,0.0,West,completed,121.17
101252,1062,01/28/2024,Toys,98.33,5,10.0,North,completed,442.48
101253,1148,10/17/2024,Sports,54.05,4,0.0,South,refunded,216.2
101254,1094,08/25/2024,Apparel,124.01,1,0.0,East,refunded,124.01
101255,1075,2024-02-01,APPAREL,91.78,3,5.0,South,completed,261.57
101256,1069,2024-03-22,Electronics,61.95,4,0.0,South,completed,247.8
101257,1078,22-Jul-2024,Home & Kitchen,105.22,3,0.0,North,completed,315.66
101258,1225,2024-07-16,Toys,64.38,1,10.0,South,completed,57.94
101259,1164,10/20/2024,Home & Kitchen,95.84,1,0.0,West,cancelled,95.84
101260,1174,07-Apr-2024,Books,50.08,4,5.0,East,refunded,190.3
101261,1191,2024-12-04,Electronics,107.94,3,0.0,West,completed,323.82
101262,1296,06/11/2024,Sports,31.63,3,10.0,East,completed,85.4
101263,1344,28-Oct-2024,Apparel,40.37,2,0.0,West,refunded,80.74
101264,1210,28-Mar-2024,Toys,43.78,2,0.0,South,completed,87.56
101265,1256,2024-01-14,Books,52.59,4,0.0,East,refunded,210.36
101266,1295,01/21/2024,Sports,81.0,1,10.0,East,completed,72.9
101267,1276,2024-05-16,SPORTS,69.81,3,15.0,West,cancelled,178.02
101268,1053,12/14/2024,Toys,96.33,2,5.0,East,cancelled,183.03
101269,1393,2024-01-18,Sports,114.8,4,0.0,South,completed,459.2
101270,1065,15-May-2024,Home & Kitchen,29.86,4,0.0,North,completed,119.44
101271,1164,2024-02-09,Apparel,120.95,3,15.0,West,completed,308.42
101272,1261,06-Dec-2024,Home & Kitchen,63.73,2,0.0,South,cancelled,127.46
101273,1161,09/04/2024,Apparel,143.8,2,15.0,West,completed,244.46
101274,1097,06-Oct-2024,Sports,49.03,2,0.0,East,completed,98.06
101275,1369,2024-09-18,Home & Kitchen,25.44,2,0.0,North,refunded,50.88
101276,1028,2024-08-28,Home & Kitchen,92.24,4,10.0,East,refunded,5988.561192053549
101277,1098,10/10/2024,TOYS,89.69,1,0.0,South,completed,89.69
101278,1397,03-Jan-2024,Apparel,40.89,1,0.0,North,completed,40.89
101279,1291,12-Nov-2024,Home & Kitchen,42.92,3,0.0,South,completed,128.76
101280,1034,27-Sep-2024,Toys,99.53,2,10.0,East,refunded,
101281,1301,09/27/2024,Toys,82.75,5,0.0,North,refunded,413.75
101282,1387,23-May-2024,Toys,60.81,4,0.0,East,completed,243.24
101283,1039,10/20/2024,Toys,86.5,4,5.0,West,completed,328.7
101284,1165,19-May-2024,Books,79.09,3,20.0,North,completed,189.82
101285,1187,18-Jan-2024,Sports,45.14,3,0.0,North,completed,135.42
101286,1052,28-Nov-2024,Home & Kitchen,102.84,3,5.0,North,completed,293.09
101287,1080,03/26/2024,Books,94.06,1,15.0,East,completed,79.95
101288,1069,02/07/2024,Home & Kitchen,70.54,3,0.0,West,completed,211.62
101289,1074,08/15/2024,Home & Kitchen,99.56,5,5.0,West,completed,472.91
101290,1161,26-Mar-2024,Toys,151.86,2,15.0,North,refunded,258.16
101291,1185,10-Nov-2024,Books,42.67,1,15.0,South,completed,36.27
101292,1095,11-Jun-2024,Apparel,62.07,3,,North,cancelled,186.21
101293,1115,02-Jan-2024,TOYS,63.49,2,15.0,South,completed,107.93
101294,1076,14-Dec-2024,Books,98.59,4,10.0,South,completed,354.92
101295,1318,07-Jul-2024,Toys,52.28,5,5.0,East,cancelled,248.33
101296,1084,06-Apr-2024,Electronics,96.15,5,5.0,West,refunded,456.71
101297,1363,04-Sep-2024,Sports,55.21,2,20.0,West,cancelled,88.34
101298,1215,2024-07-13,Home & Kitchen,40.27,5,20.0,North,completed,161.08
101299,1321,11-Jan-2024,Books,72.43,1,20.0,North,refunded,57.94
101300,1254,10/05/2024,Electronics,54.65,2,10.0,South,completed,98.37
101301,1106,26-May-2024,Books,75.69,2,0.0,South,refunded,151.38
101302,1240,09/13/2024,Home & Kitchen,83.86,5,0.0,South,completed,419.3
101303,1109,11/23/2024,Apparel,31.0,4,0.0,East,refunded,124.0
101304,1047,11-Aug-2024,Home & Kitchen,57.61,2,20.0,East,completed,92.18
101305,1101,09/02/2024,TOYS,72.46,1,0.0,West,cancelled,72.46
101306,1110,03-Apr-2024,Apparel,99.75,4,0.0,East,completed,399.0
101307,1054,2024-03-27,Toys,94.36,4,0.0,South,completed,377.44
101308,1009,31-May-2024,Electronics,46.99,5,0.0,North,completed,234.95
101309,1377,11/08/2024,Apparel,64.93,3,5.0,South,completed,185.05
101310,1205,10-Jul-2024,Books,85.81,1,10.0,West,completed,77.23
101311,1160,2024-05-07,Books,62.88,2,0.0,West,refunded,125.76
101312,1371,10/12/2024,Home & Kitchen,49.19,4,15.0,South,cancelled,167.25
101313,1089,11/08/2024,Apparel,68.6,2,5.0,North,cancelled,130.34
101314,1161,2024-11-26,Apparel,82.22,1,20.0,North,completed,65.78
101315,1338,04/19/2024,Sports,44.84,5,15.0,North,completed,190.57
101316,1252,09/16/2024,Sports,89.94,3,0.0,East,completed,
101317,1159,04-Aug-2024,Electronics,74.38,2,0.0,East,completed,148.76
101318,1102,13-Jun-2024,Toys,91.39,3,15.0,East,completed,233.04
101319,1014,05/25/2024,Home & Kitchen,67.91,4,5.0,North,completed,258.06
101320,1034,02/11/2024,Home & Kitchen,141.54,1,15.0,South,cancelled,120.31
101321,1064,2024-04-10,Books,81.52,3,0.0,North,completed,
101322,1314,20-Jul-2024,Toys,95.96,2,0.0,South,completed,191.92
101323,1255,20-Nov-2024,Apparel,89.78,1,15.0,East,refunded,76.31
101324,1173,13-Nov-2024,Books,64.54,1,15.0,South,refunded,54.86
101325,1313,03/09/2024,Apparel,78.29,3,10.0,East,completed,211.38
101326,1064,09/05/2024,Sports,52.86,3,0.0,South,refunded,158.58
101327,1084,01-Feb-2024,Home & Kitchen,136.95,3,0.0,East,cancelled,410.85
101328,1157,04-Sep-2024,Home & Kitchen,85.52,4,15.0,South,cancelled,
101329,1366,2024-05-05,Apparel,47.82,3,10.0,South,refunded,129.11
101330,1245,06/13/2024,Sports,123.07,3,10.0,North,completed,332.29
101331,1340,09/19/2024,Toys,66.05,5,0.0,East,completed,330.25
101332,1099,06/04/2024,Apparel,101.92,4,15.0,West,completed,
101333,1339,10/22/2024,Books,30.57,5,15.0,East,cancelled,129.92
101334,1028,2024-07-14,Sports,113.14,2,20.0,East,cancelled,181.02
101335,1091,12/31/2024,ELECTRONICS,83.97,4,5.0,West,refunded,319.09
101336,1209,2024-08-21,Toys,46.01,4,15.0,North,cancelled,156.43
101337,1020,2024-04-18,Sports,83.32,3,0.0,West,completed,
101338,1343,2024-10-10,Apparel,130.83,1,10.0,North,completed,
101339,1346,05/29/2024,Apparel,53.59,3,10.0,East,completed,144.69
101340,1216,07/14/2024,Home & Kitchen,53.26,5,15.0,West,completed,226.36
101341,1122,02/20/2024,Sports,64.1,4,15.0,West,cancelled,217.94
101342,1039,2024-02-13,Sports,72.15,1,0.0,South,refunded,72.15
101343,1247,29-Jul-2024,Apparel,104.87,2,15.0,West,completed,178.28
101344,1215,03/09/2024,Home & Kitchen,86.03,3,15.0,East,completed,219.38
101345,1303,12/31/2024,Apparel,64.08,5,5.0,North,completed,304.38
101346,1241,11/09/2024,Apparel,79.78,3,5.0,North,completed,227.37
101347,1051,09/13/2024,Apparel,140.27,5,15.0,West,completed,596.15
101348,1048,09/25/2024,Home & Kitchen,92.57,4,5.0,West,completed,351.77
101349,1312,05-Aug-2024,Sports,67.19,2,0.0,West,completed,134.38
101350,1063,23-Jan-2024,Home & Kitchen,63.23,1,15.0,South,cancelled,53.75
101351,1375,23-May-2024,Sports,77.7,5,,South,refunded,330.22
101352,1042,06/30/2024,Electronics,104.3,3,0.0,West,completed,312.9
101353,1291,11/30/2024,Apparel,50.12,5,15.0,North,completed,213.01
101354,1390,2024-03-21,Toys,98.07,5,0.0,West,cancelled,490.35
101355,1176,06/30/2024,Toys,66.58,3,0.0,East,refunded,199.74
101356,1022,05-May-2024,Toys,71.03,1,20.0,East,completed,56.82
101357,1350,2024-02-19,Toys,188.46,5,0.0,South,completed,942.3
101358,1074,07-Feb-2024,Electronics,93.74,3,0.0,West,completed,281.22
101359,1210,13-May-2024,Apparel,55.43,1,0.0,East,cancelled,55.43
101360,1393,01/31/2024,Sports,83.86,3,5.0,North,refunded,239.0
101361,1297,01/25/2024,Toys,106.59,1,0.0,East,completed,106.59
101362,1018,08-May-2024,Sports,94.19,2,0.0,West,refunded,188.38
101363,1328,2024-03-14,Books,23.2,2,0.0,North,cancelled,46.4
101364,1064,2024-07-22,Home & Kitchen,13.12,3,0.0,East,completed,39.36
101365,1299,2024-01-07,Electronics,69.72,3,0.0,North,cancelled,209.16
101366,1248,20-Apr-2024,Electronics,85.47,5,20.0,East,refunded,341.88
101367,1115,06/14/2024,Sports,82.47,2,10.0,West,completed,148.45
101368,1169,2024-12-18,Sports,57.49,4,0.0,South,cancelled,229.96
101369,1047,2024-08-20,Home & Kitchen,94.9,5,0.0,North,refunded,474.5
101370,1394,11/18/2024,Toys,113.35,4,15.0,North,completed,
101371,1095,05/05/2024,Toys,31.49,2,0.0,East,completed,62.98
101372,1123,2024-06-13,Apparel,30.03,4,,West,cancelled,120.12
101373,1201,2024-06-02,Home & Kitchen,83.54,2,10.0,South,cancelled,150.37
101374,1268,20-Nov-2024,Toys,98.32,3,15.0,West,completed,250.72
101375,1202,17-Dec-2024,Toys,53.7,4,0.0,South,refunded,214.8
101376,1202,2024-12-18,Home & Kitchen,23.92,2,15.0,North,completed,40.66
101377,1233,10/02/2024,Home & Kitchen,70.24,1,0.0,East,completed,70.24
101378,1343,2024-07-03,Apparel,83.01,5,0.0,West,completed,415.05
101379,1158,07/16/2024,Sports,61.78,4,15.0,South,completed,210.05
101380,1332,2024-12-24,Electronics,107.75,1,20.0,West,completed,
101381,1314,14-Apr-2024,Books,80.8,2,20.0,East,completed,129.28
101382,1384,06-May-2024,Apparel,51.06,2,0.0,South,completed,102.12
101383,1365,24-Nov-2024,Apparel,53.51,5,5.0,East,cancelled,254.17
101384,1319,2024-05-21,Electronics,70.92,5,10.0,South,completed,
101385,1098,27-Mar-2024,Books,59.9,4,0.0,North,refunded,239.6
101386,1309,07/24/2024,Home & Kitchen,29.07,3,20.0,West,completed,69.77
101387,1294,2024-04-29,Books,77.77,1,0.0,South,completed,77.77
101388,1115,2024-11-22,Apparel,54.15,2,0.0,East,completed,108.3
101389,1271,28-Nov-2024,Books,58.4,1,20.0,East,completed,46.72
101390,1101,21-Apr-2024,Home & Kitchen,42.49,4,5.0,North,completed,161.46
101391,1209,12-Jul-2024,Electronics,132.33,1,10.0,East,completed,119.1
101392,1318,2024-12-26,Toys,91.33,4,5.0,South,cancelled,347.05
101393,1075,09/28/2024,Toys,146.62,5,15.0,East,completed,623.14
101394,1134,19-Mar-2024,Sports,61.64,2,0.0,South,refunded,123.28
101395,1318,2024-08-04,Electronics,93.6,4,10.0,West,completed,336.96
101396,1181,2024-08-14,Books,78.37,5,0.0,North,completed,391.85
101397,1384,2024-08-27,Apparel,51.99,3,0.0,North,completed,155.97
101398,1003,2024-01-10,Books,61.35,3,5.0,South,refunded,174.85
101399,1288,19-Apr-2024,Books,91.25,2,5.0,North,cancelled,173.38
101400,1325,2024-11-08,Books,42.46,3,0.0,North,completed,127.38
101401,1367,2024-03-29,Toys,108.22,5,15.0,East,completed,459.94
101402,1062,2024-04-19,Toys,75.54,4,0.0,West,completed,5449.327379964165
101403,1393,28-Apr-2024,Sports,102.03,2,20.0,East,refunded,163.25
101404,1156,03/05/2024,Electronics,83.15,3,0.0,South,completed,249.45
101405,1140,26-Feb-2024,Apparel,31.62,4,0.0,West,completed,126.48
101406,1142,2024-05-07,Toys,69.74,1,0.0,South,cancelled,69.74
101407,1255,11/15/2024,Toys,109.24,4,10.0,North,completed,393.26
101408,1263,01-Jan-2024,Sports,75.05,2,0.0,West,refunded,150.1
101409,1189,13-Apr-2024,Toys,70.54,2,0.0,East,refunded,141.08
101410,1028,01/23/2024,Electronics,75.02,3,5.0,South,completed,213.81
101411,1394,2024-07-24,Apparel,27.92,3,20.0,East,completed,67.01
101412,1088,2024-04-01,Sports,114.15,5,0.0,East,cancelled,570.75
101413,1037,10/16/2024,Books,20.78,2,0.0,North,completed,41.56
101414,1238,08/02/2024,Home & Kitchen,124.47,2,,North,cancelled,236.49
101415,1164,2024-10-13,Home & Kitchen,59.66,2,15.0,East,cancelled,101.42
101416,1246,2024-08-20,Apparel,85.7,5,0.0,North,completed,428.5
101417,1350,06/09/2024,Home & Kitchen,26.68,5,0.0,East,cancelled,133.4
101418,1038,2024-11-11,Sports,97.86,3,0.0,South,refunded,293.58
101419,1113,06/23/2024,Sports,90.66,4,10.0,North,refunded,326.38
101420,1206,2024-12-13,Toys,88.27,5,0.0,East,completed,441.35
101421,1315,2024-12-30,Books,26.06,5,10.0,South,completed,117.27
101422,1240,2024-08-03,Electronics,48.76,4,0.0,South,completed,195.04
101423,1153,09/03/2024,Home & Kitchen,83.35,3,0.0,North,completed,250.05
101424,1244,2024-04-03,Home & Kitchen,112.8,5,20.0,East,cancelled,451.2
101425,1391,10/25/2024,Home & Kitchen,45.37,2,15.0,West,completed,77.13
101426,1192,02-Sep-2024,Toys,45.96,2,15.0,East,completed,78.13
101427,1353,26-Nov-2024,Electronics,80.95,4,20.0,North,cancelled,259.04
101428,1311,07-Apr-2024,Electronics,180.81,1,0.0,West,completed,180.81
101429,1120,15-Oct-2024,Books,52.42,3,15.0,North,cancelled,133.67
101430,1099,21-Jun-2024,Books,59.33,5,,South,cancelled,296.65
101431,1308,08-Mar-2024,Home & Kitchen,55.37,1,,North,completed,55.37
101432,1082,2024-03-03,Home & Kitchen,66.65,5,5.0,West,cancelled,316.59
101433,1134,07/24/2024,Sports,116.7,3,15.0,North,cancelled,297.59
101434,1094,26-Apr-2024,SPORTS,68.25,5,10.0,East,completed,
101435,1242,07-Feb-2024,BOOKS,188.68,4,5.0,North,completed,716.98
101436,1117,06/05/2024,Apparel,73.85,1,0.0,North,completed,73.85
101437,1263,2024-08-26,Electronics,121.63,4,10.0,East,completed,437.87
101438,1373,2024-04-26,Apparel,61.36,1,5.0,West,refunded,58.29
101439,1331,12/15/2024,Sports,38.22,2,5.0,North,completed,
101440,1379,12-Oct-2024,Sports,68.2,5,10.0,North,completed,306.9
101441,1009,07/06/2024,Sports,88.84,5,10.0,South,completed,399.78
101442,1182,2024-12-08,Books,48.96,1,0.0,West,completed,48.96
101443,1088,07-Jun-2024,Toys,113.22,2,0.0,North,cancelled,226.44
101444,1367,02/21/2024,Home & Kitchen,56.62,1,0.0,North,completed,56.62
101445,1284,01/14/2024,Apparel,42.49,2,0.0,South,cancelled,84.98
101446,1128,09-Dec-2024,Toys,172.49,5,0.0,South,completed,862.45
101447,1225,12/17/2024,Apparel,47.76,1,0.0,North,completed,47.76
101448,1242,09/27/2024,Apparel,55.85,4,20.0,East,cancelled,178.72
101449,1198,07-Feb-2024,Home & Kitchen,95.26,5,0.0,East,completed,476.3
101450,1189,04/17/2024,Home & Kitchen,60.4,5,15.0,North,completed,4629.475570680437
101451,1022,01/16/2024,Toys,43.24,2,0.0,East,completed,86.48
101452,1180,01/19/2024,Books,53.31,4,20.0,North,completed,170.59
101453,1139,31-Mar-2024,Toys,150.96,3,0.0,East,completed,452.88
101454,1327,2024-07-28,Home & Kitchen,90.23,1,0.0,South,completed,90.23
101455,1346,2024-01-24,Electronics,98.07,2,15.0,North,completed,166.72
101456,1300,26-Dec-2024,Electronics,79.21,4,0.0,North,completed,316.84
